what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1433050382632
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1433050383708
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1433050385814
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1433050407701
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1433050415704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433050439198
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433050456061
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1433050466311
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.textEnd",1433050469493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1433050472738
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1433050477371
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1433050481708
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433050497604
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433050507167
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1433050519850
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1433050535388
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1433050547821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433050837406
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433051241180
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1433051244245
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433051255955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433051308655
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433051316865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433051339630
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433051348225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433051372365
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433051373925
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433051423548
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1433051426089
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1433051428379
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433051445889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433051467636
